LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
Pueblo Bajo 6709	Bogotá	4.737531	-74.029325	624	11792	Urbano	C	Cundinamarca	Andina	0.14
Villa Bajo 6710	Cali	3.41286	-76.59788	1062	13415	Urbano	B	Valle del Cauca	Pacífico	0.08
Centro Bajo 6711	Lima	-12.057381	-77.003793	3040	51269	Urbano	A	Lima	Costa	0.06
Sector Grande 6712	Iquitos	-3.809152	-73.256945	969	903	Comercial	B	Loreto	Selva	0.11
Barrio Oeste 6713	Lima	-12.142422	-77.044568	6899	84877	Urbano	A	Lima	Costa	0.1
Villa Viejo 6714	Barranquilla	10.889976	-74.782849	1112	9815	Urbano	B	Atlántico	Caribe	0.06
Centro Viejo 6715	Manta	-1.017074	-80.585447	1173	12719	Urbano	B	Manabí	Costa	0.08
Distrito Nuevo 6716	Lima	-12.072966	-76.898746	3531	55114	Urbano	A	Lima	Costa	0.11
Barrio Este 6717	Cuenca	-2.901242	-79.093864	836	15676	Urbano	B	Azuay	Sierra	0.14
Villa Norte 6718	Cusco	-13.541585	-71.90844	44	890	Rural	C	Cusco	Sierra	0.07
Pueblo Viejo 6719	Manta	-0.930591	-80.676376	413	6729	Urbano	C	Manabí	Costa	0.11
Barrio Norte 6720	Cusco	-13.52454	-72.037685	120	1985	Rural	C	Cusco	Sierra	0.14
Distrito Industrial 6721	Medellín	6.143089	-75.524466	3953	74258	Urbano	A	Antioquia	Andina	0.14
Barrio Chico 6722	Arequipa	-16.422973	-71.482573	216	2447	Urbano	C	Arequipa	Sierra	0.06
Villa Alto 6723	Cartagena	10.279397	-75.450308	1279	19792	Urbano	B	Bolívar	Caribe	0.06
Barrio Chico 6724	Iquitos	-3.75822	-73.280235	5322	50520	Urbano	A	Loreto	Selva	0.1
Distrito Norte 6725	Cartagena	10.348395	-75.498927	1439	14377	Urbano	B	Bolívar	Caribe	0.14
Urbanización Central 6726	Barranquilla	10.932473	-74.867363	1595	28625	Urbano	B	Atlántico	Caribe	0.11
Urbanización Alto 6727	Chiclayo	-6.763924	-79.86232	462	4737	Urbano	C	Lambayeque	Costa	0.11
Distrito Nuevo 6728	Cartagena	10.484598	-75.508598	607	9434	Urbano	C	Bolívar	Caribe	0.12
Villa Oeste 6729	Cartagena	10.458667	-75.463697	3200	34659	Urbano	A	Bolívar	Caribe	0.08
Distrito Bajo 6730	Lima	-12.067611	-77.00148	4415	621	Comercial	A	Lima	Costa	0.11
Villa Viejo 6731	Barranquilla	10.928432	-74.777075	492	6789	Urbano	C	Atlántico	Caribe	0.1
Barrio Chico 6732	Guayaquil	-2.096002	-79.9317	619	5662	Urbano	C	Guayas	Costa	0.06
Distrito Grande 6733	Trujillo	-8.082383	-79.005247	355	7042	Urbano	C	La Libertad	Costa	0.13
Distrito Chico 6734	Cali	3.427014	-76.586899	620	6380	Urbano	C	Valle del Cauca	Pacífico	0.06
Pueblo Bajo 6735	Huancayo	-12.108121	-75.13087	17	242	Rural	C	Junín	Sierra	0.12
Villa Industrial 6736	Huancayo	-12.103457	-75.178621	320	5489	Urbano	C	Junín	Sierra	0.07
Caserío Oeste 6737	Manta	-0.947801	-80.730351	796	11226	Urbano	C	Manabí	Costa	0.15
Centro Bajo 6738	Cuenca	-2.82506	-79.006815	216	2957	Urbano	C	Azuay	Sierra	0.06
Villa Chico 6739	Guayaquil	-2.121461	-79.871753	4585	51074	Urbano	A	Guayas	Costa	0.11
Anexo Nuevo 6740	Cochabamba	-17.404499	-66.228363	12594	121754	Urbano	A	Cochabamba	Valles	0.1
Barrio Industrial 6741	Arequipa	-16.314487	-71.494726	4533	44740	Urbano	A	Arequipa	Sierra	0.09
Anexo Grande 6742	Quito	-0.207884	-78.534235	59	1812	Rural	C	Pichincha	Sierra	0.05
Barrio Este 6743	Quito	-0.283954	-78.380387	4233	36490	Urbano	A	Pichincha	Sierra	0.12
Pueblo Central 6744	Guayaquil	-2.127196	-79.914525	2525	23193	Urbano	A	Guayas	Costa	0.06
Distrito Oeste 6745	Barranquilla	11.037533	-74.75404	93	1287	Rural	C	Atlántico	Caribe	0.08
Urbanización Industrial 6746	Huancayo	-12.031047	-75.247721	3687	629	Comercial	A	Junín	Sierra	0.09
Urbanización Industrial 6747	Chiclayo	-6.712998	-79.795199	674	5651	Urbano	C	Lambayeque	Costa	0.11
Pueblo Chico 6748	El Alto	-16.487602	-68.175683	2177	983	Comercial	A	La Paz	Altiplano	0.1
Pueblo Sur 6749	Bogotá	4.688453	-74.116403	1996	663	Comercial	B	Cundinamarca	Andina	0.09
Centro Bajo 6750	Guayaquil	-2.109721	-79.86267	767	8480	Urbano	C	Guayas	Costa	0.07
Anexo Industrial 6751	Guayaquil	-2.159911	-79.968104	7944	79750	Urbano	A	Guayas	Costa	0.14
Villa Viejo 6752	Barranquilla	10.89422	-74.786906	1271	13737	Urbano	B	Atlántico	Caribe	0.14
Barrio Alto 6753	Iquitos	-3.717756	-73.230882	69	1312	Rural	C	Loreto	Selva	0.05
Villa Industrial 6754	Trujillo	-8.047903	-79.006904	5513	77044	Urbano	A	La Libertad	Costa	0.1
Urbanización Este 6755	Cuenca	-2.862875	-78.998431	1665	24655	Urbano	B	Azuay	Sierra	0.12
Sector Grande 6756	Guayaquil	-2.190701	-80.024031	978	17473	Urbano	B	Guayas	Costa	0.09
Sector Grande 6757	Cusco	-13.514763	-71.886604	2998	50063	Urbano	A	Cusco	Sierra	0.14
Sector Viejo 6758	Cartagena	10.365568	-75.449262	1359	22489	Urbano	B	Bolívar	Caribe	0.13
Urbanización Chico 6759	Medellín	6.262672	-75.566469	1734	19356	Urbano	B	Antioquia	Andina	0.11
Pueblo Este 6760	Cuenca	-2.856593	-79.000143	4334	37379	Urbano	A	Azuay	Sierra	0.05
Pueblo Nuevo 6761	Chiclayo	-6.783874	-79.836899	200	2754	Rural	C	Lambayeque	Costa	0.08
Centro Oeste 6762	Iquitos	-3.774973	-73.244366	74	2046	Rural	C	Loreto	Selva	0.09
Urbanización Nuevo 6763	Quito	-0.08968	-78.485826	1108	10558	Urbano	B	Pichincha	Sierra	0.1
Pueblo Oeste 6764	Cusco	-13.458963	-72.022263	3926	51762	Urbano	A	Cusco	Sierra	0.14
Urbanización Central 6765	Barranquilla	10.9534	-74.86247	112	2196	Rural	C	Atlántico	Caribe	0.12
Pueblo Central 6766	Cusco	-13.589584	-71.995992	7	227	Rural	C	Cusco	Sierra	0.15
Sector Alto 6767	Cartagena	10.408324	-75.495372	4410	128	Comercial	A	Bolívar	Caribe	0.07
Centro Central 6768	Medellín	6.196892	-75.543213	1061	11629	Urbano	B	Antioquia	Andina	0.1
Caserío Viejo 6769	Huancayo	-12.053545	-75.207417	7	115	Rural	C	Junín	Sierra	0.06
Pueblo Nuevo 6770	Cuenca	-2.906139	-78.976097	1669	28695	Urbano	B	Azuay	Sierra	0.11
Sector Sur 6771	Cusco	-13.548766	-71.887078	2243	30019	Urbano	A	Cusco	Sierra	0.15
Anexo Nuevo 6772	Cusco	-13.535409	-71.99634	2350	31678	Urbano	A	Cusco	Sierra	0.1
Caserío Central 6773	Bogotá	4.706317	-74.118396	1279	14188	Urbano	B	Cundinamarca	Andina	0.1
Pueblo Alto 6774	Lima	-12.161359	-76.971918	1901	16711	Urbano	B	Lima	Costa	0.09
Zona Comercial Este 6775	Cusco	-13.470194	-72.035791	8053	77600	Urbano	A	Cusco	Sierra	0.13
Zona Comercial Norte 6776	Santa Cruz	-17.84093	-63.124979	53	1031	Rural	C	Santa Cruz	Llanos	0.12
Urbanización Sur 6777	Manta	-0.94587	-80.707303	411	8231	Urbano	C	Manabí	Costa	0.15
Sector Alto 6778	Cartagena	10.374206	-75.483324	310	3094	Urbano	C	Bolívar	Caribe	0.08
Urbanización Este 6779	Quito	-0.125915	-78.448802	3776	263	Comercial	A	Pichincha	Sierra	0.09
Pueblo Industrial 6780	Medellín	6.161451	-75.512289	6851	63621	Urbano	A	Antioquia	Andina	0.1
Villa Grande 6781	Trujillo	-8.083223	-78.965015	2539	28651	Urbano	A	La Libertad	Costa	0.12
Centro Oeste 6782	Huancayo	-12.021527	-75.186295	55	1015	Rural	C	Junín	Sierra	0.1
Distrito Alto 6783	El Alto	-16.516544	-68.231281	976	10566	Urbano	B	La Paz	Altiplano	0.09
Distrito Nuevo 6784	Iquitos	-3.745037	-73.237657	173	2270	Urbano	C	Loreto	Selva	0.07
Anexo Grande 6785	Huancayo	-12.075799	-75.197161	2505	34047	Urbano	A	Junín	Sierra	0.09
Pueblo Alto 6786	Arequipa	-16.419535	-71.565434	3660	974	Comercial	A	Arequipa	Sierra	0.06
Anexo Norte 6787	Lima	-12.145543	-77.069086	1661	27481	Urbano	B	Lima	Costa	0.13
Centro Industrial 6788	Chiclayo	-6.732048	-79.841592	1054	14964	Urbano	B	Lambayeque	Costa	0.13
Barrio Industrial 6789	Cuenca	-2.829844	-79.061187	279	4137	Urbano	C	Azuay	Sierra	0.08
Urbanización Grande 6790	Cusco	-13.454088	-71.973347	286	4225	Urbano	C	Cusco	Sierra	0.07
Sector Oeste 6791	Manta	-0.969552	-80.617747	1360	14891	Urbano	B	Manabí	Costa	0.07
Sector Norte 6792	Chiclayo	-6.77172	-79.831552	77	1438	Rural	C	Lambayeque	Costa	0.05
Sector Norte 6793	Manta	-0.939804	-80.668681	1250	15635	Urbano	B	Manabí	Costa	0.15
Barrio Bajo 6794	Bogotá	4.693996	-74.039067	822	9672	Urbano	B	Cundinamarca	Andina	0.15
Villa Industrial 6795	Cochabamba	-17.331908	-66.182066	2302	21056	Urbano	A	Cochabamba	Valles	0.14
Urbanización Chico 6796	Cartagena	10.348911	-75.492214	367	5195	Urbano	C	Bolívar	Caribe	0.15
Anexo Central 6797	Iquitos	-3.718532	-73.341034	3957	47616	Urbano	A	Loreto	Selva	0.12
Caserío Industrial 6798	Manta	-0.891122	-80.758111	232	3173	Urbano	C	Manabí	Costa	0.11
Sector Chico 6799	Cali	3.465514	-76.560208	5897	51014	Urbano	A	Valle del Cauca	Pacífico	0.12
Anexo Oeste 6800	Barranquilla	10.923759	-74.727746	4449	976	Comercial	A	Atlántico	Caribe	0.14
Distrito Norte 6801	Lima	-12.098628	-77.10538	5086	67238	Urbano	A	Lima	Costa	0.06
Villa Central 6802	Arequipa	-16.43294	-71.522859	6477	67414	Urbano	A	Arequipa	Sierra	0.11
Urbanización Nuevo 6803	Quito	-0.151919	-78.48227	1362	16682	Urbano	B	Pichincha	Sierra	0.11
Urbanización Norte 6804	Cartagena	10.429724	-75.435613	898	8502	Urbano	B	Bolívar	Caribe	0.08
Distrito Chico 6805	Santa Cruz	-17.795696	-63.149094	4249	96	Comercial	A	Santa Cruz	Llanos	0.1
Barrio Norte 6806	Trujillo	-8.098965	-79.036474	966	18139	Urbano	B	La Libertad	Costa	0.11
Pueblo Grande 6807	Cusco	-13.454542	-71.885521	5258	46348	Urbano	A	Cusco	Sierra	0.07
Caserío Oeste 6808	Quito	-0.228505	-78.418434	87	2609	Rural	C	Pichincha	Sierra	0.14
Distrito Este 6809	Manta	-0.986442	-80.718952	313	2615	Urbano	C	Manabí	Costa	0.09
Sector Norte 6810	Trujillo	-8.038453	-79.031286	1702	239	Comercial	B	La Libertad	Costa	0.12
Caserío Norte 6811	Huancayo	-12.156295	-75.217107	466	4192	Urbano	C	Junín	Sierra	0.06
Zona Comercial Este 6812	Cusco	-13.525434	-72.042756	846	7849	Urbano	B	Cusco	Sierra	0.11
Barrio Chico 6813	Iquitos	-3.702074	-73.232186	3231	41390	Urbano	A	Loreto	Selva	0.12
Anexo Grande 6814	Cusco	-13.564548	-72.012938	3506	34082	Urbano	A	Cusco	Sierra	0.14
Sector Industrial 6815	Cali	3.459459	-76.606528	3806	798	Comercial	A	Valle del Cauca	Pacífico	0.07
Barrio Norte 6816	Medellín	6.209994	-75.599557	4910	49938	Urbano	A	Antioquia	Andina	0.06
Pueblo Industrial 6817	Arequipa	-16.400122	-71.583902	1256	11996	Urbano	B	Arequipa	Sierra	0.13
Centro Sur 6818	Arequipa	-16.365269	-71.597383	820	13571	Urbano	B	Arequipa	Sierra	0.12
Caserío Sur 6819	Bogotá	4.71026	-74.048508	1722	30073	Urbano	B	Cundinamarca	Andina	0.14
Sector Norte 6820	Bogotá	4.691689	-74.096213	137	2324	Urbano	C	Cundinamarca	Andina	0.11
Centro Alto 6821	Bogotá	4.705159	-73.99189	591	11638	Urbano	C	Cundinamarca	Andina	0.13
Pueblo Alto 6822	Lima	-12.041405	-77.068873	438	6937	Urbano	C	Lima	Costa	0.09
Caserío Bajo 6823	Cuenca	-2.913099	-79.047654	4168	50962	Urbano	A	Azuay	Sierra	0.14
Caserío Industrial 6824	Cali	3.419853	-76.517883	446	4685	Urbano	C	Valle del Cauca	Pacífico	0.13
Barrio Norte 6825	Santa Cruz	-17.741686	-63.181478	624	9519	Urbano	C	Santa Cruz	Llanos	0.13
Barrio Sur 6826	Cartagena	10.35501	-75.514697	1633	13820	Urbano	B	Bolívar	Caribe	0.11
Barrio Este 6827	Bogotá	4.660056	-73.98189	10257	137067	Urbano	A	Cundinamarca	Andina	0.1
Villa Este 6828	El Alto	-16.558958	-68.107179	1462	25157	Urbano	B	La Paz	Altiplano	0.09
Villa Chico 6829	Iquitos	-3.786884	-73.247272	938	8724	Urbano	B	Loreto	Selva	0.05
Caserío Chico 6830	Quito	-0.085463	-78.483414	9632	100808	Urbano	A	Pichincha	Sierra	0.14
Sector Chico 6831	Trujillo	-8.087621	-78.9559	1182	12164	Urbano	B	La Libertad	Costa	0.07
Sector Oeste 6832	Cuenca	-2.920924	-78.928393	18	816	Rural	C	Azuay	Sierra	0.09
Sector Este 6833	Cali	3.558465	-76.482606	2033	26717	Urbano	A	Valle del Cauca	Pacífico	0.1
Villa Alto 6834	Arequipa	-16.328255	-71.644977	158	2245	Rural	C	Arequipa	Sierra	0.08
Anexo Grande 6835	Manta	-0.847145	-80.723957	2567	21824	Urbano	A	Manabí	Costa	0.13
Urbanización Bajo 6836	Barranquilla	10.969357	-74.759013	756	6695	Urbano	C	Atlántico	Caribe	0.15
Caserío Grande 6837	Cuenca	-2.970528	-79.053037	5774	49836	Urbano	A	Azuay	Sierra	0.07
Barrio Central 6838	Huancayo	-12.082793	-75.18078	1820	16871	Urbano	B	Junín	Sierra	0.05
Anexo Norte 6839	Cartagena	10.41468	-75.607797	8366	78044	Urbano	A	Bolívar	Caribe	0.15
Distrito Bajo 6840	Bogotá	4.779723	-73.97781	547	9909	Urbano	C	Cundinamarca	Andina	0.07
Villa Nuevo 6841	Quito	-0.051297	-78.521796	1670	20313	Urbano	B	Pichincha	Sierra	0.07
Pueblo Bajo 6842	Cali	3.423638	-76.596094	439	4141	Urbano	C	Valle del Cauca	Pacífico	0.08
Sector Oeste 6843	Quito	-0.163663	-78.499994	1477	21548	Urbano	B	Pichincha	Sierra	0.09
Barrio Sur 6844	Chiclayo	-6.730535	-79.853726	1191	10027	Urbano	B	Lambayeque	Costa	0.09
Sector Bajo 6845	Quito	-0.205401	-78.55081	2378	42671	Urbano	A	Pichincha	Sierra	0.12
Sector Este 6846	Guayaquil	-2.147651	-79.898886	583	8229	Urbano	C	Guayas	Costa	0.15
Zona Comercial Este 6847	Huancayo	-12.112597	-75.195888	2391	22255	Urbano	A	Junín	Sierra	0.09
Sector Grande 6848	Trujillo	-8.116447	-79.050944	4941	42716	Urbano	A	La Libertad	Costa	0.14
Caserío Este 6849	Guayaquil	-2.166636	-79.895834	3811	34935	Urbano	A	Guayas	Costa	0.08
Anexo Nuevo 6850	Iquitos	-3.736341	-73.260568	23	324	Rural	C	Loreto	Selva	0.15
Distrito Nuevo 6851	Quito	-0.167973	-78.47787	2247	43117	Urbano	A	Pichincha	Sierra	0.1
Barrio Bajo 6852	Trujillo	-8.105951	-78.99636	8773	88163	Urbano	A	La Libertad	Costa	0.11
Centro Viejo 6853	Iquitos	-3.776506	-73.215984	2450	21557	Urbano	A	Loreto	Selva	0.06
Villa Bajo 6854	Bogotá	4.632624	-74.091175	915	16681	Urbano	B	Cundinamarca	Andina	0.12
Centro Este 6855	Barranquilla	10.910861	-74.916745	22	466	Rural	C	Atlántico	Caribe	0.12
Villa Norte 6856	Manta	-0.939549	-80.734602	623	6411	Urbano	C	Manabí	Costa	0.13
Pueblo Norte 6857	Cochabamba	-17.456201	-66.216183	1633	16394	Urbano	B	Cochabamba	Valles	0.1
Urbanización Nuevo 6858	Santa Cruz	-17.80816	-63.138951	6	180	Rural	C	Santa Cruz	Llanos	0.1
Sector Alto 6859	Guayaquil	-2.206692	-80.00726	4839	70290	Urbano	A	Guayas	Costa	0.1
Pueblo Central 6860	Quito	-0.136305	-78.479027	2651	33130	Urbano	A	Pichincha	Sierra	0.11
Urbanización Oeste 6861	Huancayo	-11.997487	-75.158151	1341	12190	Urbano	B	Junín	Sierra	0.12
Sector Oeste 6862	Cuenca	-2.892064	-79.075484	206	3059	Urbano	C	Azuay	Sierra	0.12
Barrio Oeste 6863	Barranquilla	10.937112	-74.751129	1237	12276	Urbano	B	Atlántico	Caribe	0.11
Pueblo Oeste 6864	Chiclayo	-6.703127	-79.759083	953	7987	Urbano	B	Lambayeque	Costa	0.08
Villa Este 6865	Guayaquil	-2.134416	-79.870484	974	568	Comercial	B	Guayas	Costa	0.15
Caserío Bajo 6866	Cusco	-13.584975	-71.974571	328	3049	Urbano	C	Cusco	Sierra	0.12
Sector Bajo 6867	Santa Cruz	-17.821466	-63.201506	5884	55209	Urbano	A	Santa Cruz	Llanos	0.07
Barrio Oeste 6868	Huancayo	-11.984297	-75.147754	2266	889	Comercial	A	Junín	Sierra	0.06
Villa Alto 6869	Medellín	6.195243	-75.503807	1849	15537	Urbano	B	Antioquia	Andina	0.13
Centro Este 6870	Barranquilla	10.961991	-74.759918	129	2282	Urbano	C	Atlántico	Caribe	0.14
Urbanización Industrial 6871	Trujillo	-8.052003	-78.9098	143	2625	Rural	C	La Libertad	Costa	0.08
Sector Central 6872	Medellín	6.275493	-75.557656	8226	69666	Urbano	A	Antioquia	Andina	0.15
Centro Oeste 6873	El Alto	-16.592104	-68.222351	2210	21472	Urbano	A	La Paz	Altiplano	0.08
Pueblo Central 6874	Santa Cruz	-17.830459	-63.193626	676	10670	Urbano	C	Santa Cruz	Llanos	0.12
Zona Comercial Viejo 6875	Guayaquil	-2.18119	-79.992852	2246	24174	Urbano	A	Guayas	Costa	0.12
Anexo Oeste 6876	Arequipa	-16.411165	-71.502109	285	2964	Urbano	C	Arequipa	Sierra	0.11
Anexo Chico 6877	Huancayo	-12.107637	-75.25172	167	2390	Urbano	C	Junín	Sierra	0.15
Villa Este 6878	Chiclayo	-6.757391	-79.816122	517	5206	Urbano	C	Lambayeque	Costa	0.1
Villa Sur 6879	Chiclayo	-6.834708	-79.721919	1583	16981	Urbano	B	Lambayeque	Costa	0.11
Anexo Viejo 6880	Cusco	-13.52754	-71.914702	128	2088	Urbano	C	Cusco	Sierra	0.08
Urbanización Nuevo 6881	Cali	3.502394	-76.489556	5542	56185	Urbano	A	Valle del Cauca	Pacífico	0.12
Anexo Norte 6882	Arequipa	-16.413405	-71.529287	2101	27930	Urbano	A	Arequipa	Sierra	0.09
Urbanización Sur 6883	Cali	3.515058	-76.498524	3326	28133	Urbano	A	Valle del Cauca	Pacífico	0.14
Sector Industrial 6884	Barranquilla	10.964601	-74.744079	3690	36782	Urbano	A	Atlántico	Caribe	0.11
Villa Norte 6885	Cartagena	10.407384	-75.534917	1701	18884	Urbano	B	Bolívar	Caribe	0.08
Distrito Grande 6886	Cusco	-13.508441	-72.048652	70	2721	Rural	C	Cusco	Sierra	0.1
Villa Oeste 6887	Iquitos	-3.735116	-73.26095	4370	70597	Urbano	A	Loreto	Selva	0.14
Distrito Alto 6888	Cochabamba	-17.370824	-66.219507	5186	54347	Urbano	A	Cochabamba	Valles	0.09
Sector Sur 6889	Guayaquil	-2.132022	-79.889258	4022	989	Comercial	A	Guayas	Costa	0.05
Sector Oeste 6890	Cali	3.483578	-76.571469	167	2851	Rural	C	Valle del Cauca	Pacífico	0.11
Centro Central 6891	Iquitos	-3.640194	-73.239249	48	845	Rural	C	Loreto	Selva	0.08
Urbanización Viejo 6892	Lima	-12.139483	-77.112771	2164	36183	Urbano	A	Lima	Costa	0.14
Anexo Norte 6893	Chiclayo	-6.864704	-79.844617	37	489	Rural	C	Lambayeque	Costa	0.1
Centro Industrial 6894	Cochabamba	-17.383431	-66.172911	4680	44168	Urbano	A	Cochabamba	Valles	0.13
Sector Industrial 6895	Lima	-12.057173	-76.952588	674	12554	Urbano	C	Lima	Costa	0.09
Pueblo Central 6896	Cuenca	-2.981987	-78.951352	388	4473	Urbano	C	Azuay	Sierra	0.13
Barrio Alto 6897	Huancayo	-12.190189	-75.188165	1890	33200	Urbano	B	Junín	Sierra	0.14
Pueblo Sur 6898	Quito	-0.138553	-78.544104	928	7788	Urbano	B	Pichincha	Sierra	0.1
Urbanización Central 6899	Manta	-0.938586	-80.804815	2118	18853	Urbano	A	Manabí	Costa	0.12
Barrio Viejo 6900	Guayaquil	-2.208459	-79.915239	491	5395	Urbano	C	Guayas	Costa	0.07
Anexo Bajo 6901	Cartagena	10.345476	-75.460264	1765	672	Comercial	B	Bolívar	Caribe	0.13
Centro Alto 6902	Iquitos	-3.805119	-73.232319	71	1296	Rural	C	Loreto	Selva	0.13
Anexo Sur 6903	Chiclayo	-6.784085	-79.882244	7321	83712	Urbano	A	Lambayeque	Costa	0.13
Sector Central 6904	Quito	-0.162937	-78.548407	401	4043	Urbano	C	Pichincha	Sierra	0.13
Zona Comercial Norte 6905	Cali	3.324207	-76.520157	339	2977	Urbano	C	Valle del Cauca	Pacífico	0.06
Caserío Viejo 6906	Barranquilla	11.023161	-74.82449	155	2849	Rural	C	Atlántico	Caribe	0.07
Villa Alto 6907	Arequipa	-16.364908	-71.540626	1040	10300	Urbano	B	Arequipa	Sierra	0.13
Caserío Central 6908	Guayaquil	-2.1598	-79.932665	890	17190	Urbano	B	Guayas	Costa	0.09
Urbanización Sur 6909	Iquitos	-3.734927	-73.23217	936	11399	Urbano	B	Loreto	Selva	0.13
Pueblo Norte 6910	Arequipa	-16.356755	-71.524244	793	7996	Urbano	C	Arequipa	Sierra	0.09
Pueblo Central 6911	Manta	-0.998588	-80.7777	179	3543	Urbano	C	Manabí	Costa	0.09
Centro Nuevo 6912	Lima	-12.000195	-77.077678	287	3105	Urbano	C	Lima	Costa	0.09
Urbanización Grande 6913	Arequipa	-16.45701	-71.578073	2476	34404	Urbano	A	Arequipa	Sierra	0.14
Distrito Sur 6914	Medellín	6.190978	-75.601699	312	3123	Urbano	C	Antioquia	Andina	0.06
Pueblo Este 6915	Trujillo	-8.106607	-79.097087	14	391	Rural	C	La Libertad	Costa	0.08
Anexo Viejo 6916	La Paz	-16.468569	-68.150208	3160	41733	Urbano	A	La Paz	Altiplano	0.1
Urbanización Oeste 6917	Bogotá	4.707663	-74.111301	5094	48632	Urbano	A	Cundinamarca	Andina	0.13
Villa Alto 6918	Guayaquil	-2.163944	-79.933447	4771	309	Comercial	A	Guayas	Costa	0.14
Villa Industrial 6919	Trujillo	-8.164467	-79.065549	3499	141	Comercial	A	La Libertad	Costa	0.09
Zona Comercial Industrial 6920	Cali	3.43686	-76.571322	18	577	Rural	C	Valle del Cauca	Pacífico	0.06
Centro Alto 6921	Chiclayo	-6.832411	-79.881965	246	2573	Urbano	C	Lambayeque	Costa	0.14
Zona Comercial Chico 6922	Medellín	6.207574	-75.506631	33	1185	Rural	C	Antioquia	Andina	0.1
Barrio Norte 6923	Medellín	6.194794	-75.521304	343	3266	Urbano	C	Antioquia	Andina	0.1
Distrito Alto 6924	Cusco	-13.494541	-72.045571	75	1900	Rural	C	Cusco	Sierra	0.13
Urbanización Sur 6925	Chiclayo	-6.761735	-79.760602	164	2633	Rural	C	Lambayeque	Costa	0.05
Pueblo Bajo 6926	Bogotá	4.73921	-74.05025	385	6535	Urbano	C	Cundinamarca	Andina	0.09
Caserío Oeste 6927	Lima	-12.114245	-77.031543	2008	260	Comercial	A	Lima	Costa	0.15
Barrio Grande 6928	Cusco	-13.469259	-71.892155	4340	734	Comercial	A	Cusco	Sierra	0.07
Anexo Oeste 6929	Lima	-11.970545	-77.083679	275	3023	Urbano	C	Lima	Costa	0.14
Distrito Viejo 6930	Cali	3.409139	-76.580184	3131	414	Comercial	A	Valle del Cauca	Pacífico	0.08
Distrito Oeste 6931	Quito	-0.133666	-78.485922	40	999	Rural	C	Pichincha	Sierra	0.05
Centro Sur 6932	Cartagena	10.408644	-75.494245	3143	47018	Urbano	A	Bolívar	Caribe	0.09
Villa Central 6933	Lima	-12.059484	-77.129506	1338	14277	Urbano	B	Lima	Costa	0.05
Anexo Alto 6934	Cartagena	10.457952	-75.419999	1106	13245	Urbano	B	Bolívar	Caribe	0.08
Barrio Chico 6935	Barranquilla	10.947896	-74.735996	5607	96060	Urbano	A	Atlántico	Caribe	0.1
Barrio Grande 6936	Cusco	-13.480059	-72.053401	1737	15659	Urbano	B	Cusco	Sierra	0.1
Anexo Este 6937	Cali	3.460038	-76.594445	2228	28952	Urbano	A	Valle del Cauca	Pacífico	0.12
Urbanización Sur 6938	Quito	-0.132118	-78.457739	1356	21447	Urbano	B	Pichincha	Sierra	0.14
Zona Comercial Chico 6939	Medellín	6.344456	-75.59744	213	3086	Urbano	C	Antioquia	Andina	0.07
Distrito Chico 6940	Cuenca	-2.892821	-79.026106	1553	16529	Urbano	B	Azuay	Sierra	0.05
Centro Viejo 6941	Lima	-12.147471	-76.970695	2014	20762	Urbano	A	Lima	Costa	0.09
Centro Industrial 6942	Huancayo	-12.06816	-75.242115	235	3385	Urbano	C	Junín	Sierra	0.1
Anexo Grande 6943	Huancayo	-12.022994	-75.207459	306	3577	Urbano	C	Junín	Sierra	0.06
Sector Central 6944	Cusco	-13.537404	-71.96993	2536	33789	Urbano	A	Cusco	Sierra	0.06
Pueblo Bajo 6945	Bogotá	4.698489	-74.054291	1325	461	Comercial	B	Cundinamarca	Andina	0.14
Caserío Grande 6946	Barranquilla	10.982742	-74.88635	1108	9332	Urbano	B	Atlántico	Caribe	0.13
Anexo Norte 6947	Cuenca	-2.93145	-79.028757	160	2238	Urbano	C	Azuay	Sierra	0.1
Zona Comercial Chico 6948	Barranquilla	10.995017	-74.767677	169	3049	Urbano	C	Atlántico	Caribe	0.15
Anexo Bajo 6949	Bogotá	4.727992	-74.10216	1093	13437	Urbano	B	Cundinamarca	Andina	0.08
Zona Comercial Norte 6950	Cali	3.535259	-76.601085	1398	25095	Urbano	B	Valle del Cauca	Pacífico	0.09
Zona Comercial Sur 6951	Medellín	6.314319	-75.612225	5034	47935	Urbano	A	Antioquia	Andina	0.14
Urbanización Chico 6952	Cartagena	10.425254	-75.508451	1797	20754	Urbano	B	Bolívar	Caribe	0.14
Villa Sur 6953	Iquitos	-3.752971	-73.255453	83	1841	Rural	C	Loreto	Selva	0.13
Sector Grande 6954	Guayaquil	-2.220813	-79.88649	471	8804	Urbano	C	Guayas	Costa	0.1
Caserío Chico 6955	Guayaquil	-2.137933	-79.939387	784	7229	Urbano	C	Guayas	Costa	0.13
Sector Grande 6956	Lima	-12.035883	-77.127572	4533	39502	Urbano	A	Lima	Costa	0.13
Centro Alto 6957	Cali	3.444201	-76.485561	2122	444	Comercial	A	Valle del Cauca	Pacífico	0.15
Pueblo Chico 6958	Cartagena	10.433474	-75.462337	4846	86136	Urbano	A	Bolívar	Caribe	0.14
