LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
Anexo Este 15942	Cochabamba	-17.421527	-66.149494	841	13855	Urbano	B	Cochabamba	Valles	0.08
Caserío Norte 15943	Guayaquil	-2.178571	-79.918969	58	813	Rural	C	Guayas	Costa	0.09
Distrito Norte 15944	Cartagena	10.390447	-75.433037	132	2027	Urbano	C	Bolívar	Caribe	0.12
Anexo Chico 15945	Arequipa	-16.327646	-71.544867	632	5740	Urbano	C	Arequipa	Sierra	0.11
Distrito Este 15946	Iquitos	-3.625093	-73.230859	8434	70757	Urbano	A	Loreto	Selva	0.11
Anexo Viejo 15947	Cusco	-13.610426	-71.965372	4910	158	Comercial	A	Cusco	Sierra	0.06
Centro Oeste 15948	Cusco	-13.497452	-71.971668	59	2878	Rural	C	Cusco	Sierra	0.12
Villa Sur 15949	Cusco	-13.50668	-71.989684	2403	34674	Urbano	A	Cusco	Sierra	0.14
Zona Comercial Chico 15950	Cuenca	-2.779652	-79.011416	3405	419	Comercial	A	Azuay	Sierra	0.06
Anexo Grande 15951	Cartagena	10.354002	-75.59319	1518	18017	Urbano	B	Bolívar	Caribe	0.13
Caserío Industrial 15952	Cusco	-13.581137	-71.915514	1727	15834	Urbano	B	Cusco	Sierra	0.14
Caserío Central 15953	Guayaquil	-2.213736	-79.965508	4042	68919	Urbano	A	Guayas	Costa	0.12
Sector Nuevo 15954	El Alto	-16.618492	-68.172811	4426	613	Comercial	A	La Paz	Altiplano	0.06
Zona Comercial Central 15955	Cusco	-13.506272	-71.899794	3663	39427	Urbano	A	Cusco	Sierra	0.08
Distrito Este 15956	Huancayo	-11.967184	-75.174371	18629	201991	Urbano	A	Junín	Sierra	0.1
Distrito Industrial 15957	Cochabamba	-17.391375	-66.136449	4521	55709	Urbano	A	Cochabamba	Valles	0.05
Centro Nuevo 15958	Santa Cruz	-17.780418	-63.266107	136	2848	Rural	C	Santa Cruz	Llanos	0.06
Centro Alto 15959	Cali	3.384603	-76.523067	562	10217	Urbano	C	Valle del Cauca	Pacífico	0.07
Villa Industrial 15960	Cartagena	10.42378	-75.425079	10	395	Rural	C	Bolívar	Caribe	0.12
Distrito Alto 15961	Cali	3.503969	-76.586575	4398	894	Comercial	A	Valle del Cauca	Pacífico	0.06
Urbanización Grande 15962	Cali	3.405714	-76.567828	2860	30002	Urbano	A	Valle del Cauca	Pacífico	0.1
Pueblo Grande 15963	Cartagena	10.264239	-75.519476	1523	22039	Urbano	B	Bolívar	Caribe	0.05
Zona Comercial Oeste 15964	Manta	-1.000291	-80.662368	473	4128	Urbano	C	Manabí	Costa	0.11
Barrio Chico 15965	Cartagena	10.393668	-75.462911	722	12175	Urbano	C	Bolívar	Caribe	0.05
Distrito Grande 15966	Bogotá	4.752163	-74.092018	1727	24022	Urbano	B	Cundinamarca	Andina	0.13
Barrio Sur 15967	Quito	-0.123623	-78.42526	1738	17011	Urbano	B	Pichincha	Sierra	0.13
Pueblo Este 15968	Cartagena	10.367957	-75.48138	4696	838	Comercial	A	Bolívar	Caribe	0.07
Zona Comercial Este 15969	Barranquilla	11.034364	-74.856888	1692	16034	Urbano	B	Atlántico	Caribe	0.05
Sector Alto 15970	Cuenca	-2.9632	-78.970025	3987	704	Comercial	A	Azuay	Sierra	0.06
Sector Bajo 15971	Lima	-12.064383	-76.966322	1810	18607	Urbano	B	Lima	Costa	0.13
Barrio Alto 15972	El Alto	-16.550264	-68.164304	474	4157	Urbano	C	La Paz	Altiplano	0.13
Barrio Oeste 15973	Trujillo	-8.073919	-79.088639	1700	16004	Urbano	B	La Libertad	Costa	0.11
Barrio Bajo 15974	Lima	-12.051179	-77.140542	2690	973	Comercial	A	Lima	Costa	0.13
Villa Este 15975	Guayaquil	-2.174136	-79.924334	410	6456	Urbano	C	Guayas	Costa	0.06
Sector Nuevo 15976	Arequipa	-16.462379	-71.519889	3383	904	Comercial	A	Arequipa	Sierra	0.1
Sector Central 15977	Quito	-0.130135	-78.551804	3687	31106	Urbano	A	Pichincha	Sierra	0.14
Distrito Viejo 15978	Iquitos	-3.606934	-73.271619	84	1574	Rural	C	Loreto	Selva	0.1
Sector Sur 15979	Cochabamba	-17.366494	-66.107566	225	2068	Urbano	C	Cochabamba	Valles	0.08
Villa Chico 15980	Huancayo	-12.023489	-75.243528	1507	15763	Urbano	B	Junín	Sierra	0.11
Caserío Central 15981	Huancayo	-12.137845	-75.206633	2260	22059	Urbano	A	Junín	Sierra	0.13
Anexo Alto 15982	El Alto	-16.582342	-68.133902	880	9227	Urbano	B	La Paz	Altiplano	0.07
Anexo Central 15983	Trujillo	-8.152956	-79.067097	4400	185	Comercial	A	La Libertad	Costa	0.06
Caserío Industrial 15984	Cuenca	-2.819005	-78.989872	5493	47444	Urbano	A	Azuay	Sierra	0.12
Urbanización Oeste 15985	Manta	-0.949164	-80.672947	165	2125	Urbano	C	Manabí	Costa	0.13
Villa Grande 15986	Quito	-0.197415	-78.489511	75	1210	Rural	C	Pichincha	Sierra	0.13
Zona Comercial Sur 15987	Cartagena	10.381745	-75.472297	4358	560	Comercial	A	Bolívar	Caribe	0.14
Urbanización Viejo 15988	Cuenca	-2.897217	-78.935901	4226	343	Comercial	A	Azuay	Sierra	0.13
Pueblo Nuevo 15989	Lima	-11.956166	-77.064752	21	615	Rural	C	Lima	Costa	0.11
Sector Oeste 15990	Bogotá	4.739741	-74.102259	3014	48580	Urbano	A	Cundinamarca	Andina	0.14
Barrio Central 15991	Lima	-12.081386	-76.982695	164	2083	Rural	C	Lima	Costa	0.06
Pueblo Nuevo 15992	Chiclayo	-6.757139	-79.895447	1933	16520	Urbano	B	Lambayeque	Costa	0.09
Villa Industrial 15993	Cartagena	10.416407	-75.540333	34	1275	Rural	C	Bolívar	Caribe	0.1
Anexo Oeste 15994	Cali	3.555509	-76.483748	510	5514	Urbano	C	Valle del Cauca	Pacífico	0.12
Caserío Nuevo 15995	Lima	-11.998383	-77.151289	2456	26089	Urbano	A	Lima	Costa	0.11
Villa Grande 15996	Guayaquil	-2.162702	-79.932589	11	385	Rural	C	Guayas	Costa	0.08
Zona Comercial Viejo 15997	Santa Cruz	-17.905308	-63.121822	30	822	Rural	C	Santa Cruz	Llanos	0.1
Urbanización Oeste 15998	Quito	-0.070412	-78.561601	1536	23993	Urbano	B	Pichincha	Sierra	0.11
Zona Comercial Nuevo 15999	Huancayo	-12.00367	-75.263853	2808	790	Comercial	A	Junín	Sierra	0.11
Sector Central 16000	Cartagena	10.320647	-75.474888	686	11877	Urbano	C	Bolívar	Caribe	0.07
Zona Comercial Alto 16001	Barranquilla	10.981746	-74.81232	3315	27725	Urbano	A	Atlántico	Caribe	0.15
Anexo Alto 16002	Huancayo	-12.058566	-75.178549	511	6691	Urbano	C	Junín	Sierra	0.14
Barrio Este 16003	Cali	3.45906	-76.626324	6325	56025	Urbano	A	Valle del Cauca	Pacífico	0.08
Pueblo Sur 16004	Santa Cruz	-17.860381	-63.015731	3707	37793	Urbano	A	Santa Cruz	Llanos	0.08
Centro Industrial 16005	Cusco	-13.598207	-71.9709	3861	52596	Urbano	A	Cusco	Sierra	0.07
Sector Este 16006	El Alto	-16.565644	-68.126643	1666	20394	Urbano	B	La Paz	Altiplano	0.06
Urbanización Grande 16007	Cali	3.42324	-76.499312	2051	27177	Urbano	A	Valle del Cauca	Pacífico	0.14
Pueblo Bajo 16008	Iquitos	-3.803332	-73.28755	2000	19803	Urbano	A	Loreto	Selva	0.08
Sector Alto 16009	El Alto	-16.550976	-68.157926	69	1629	Rural	C	La Paz	Altiplano	0.05
Pueblo Industrial 16010	Arequipa	-16.415682	-71.507811	1262	11214	Urbano	B	Arequipa	Sierra	0.06
Pueblo Sur 16011	Guayaquil	-2.168254	-79.927213	89	1162	Rural	C	Guayas	Costa	0.14
Centro Sur 16012	Medellín	6.242345	-75.643776	668	9597	Urbano	C	Antioquia	Andina	0.09
Barrio Central 16013	Trujillo	-8.093904	-78.990037	5293	49885	Urbano	A	La Libertad	Costa	0.06
Villa Chico 16014	Cuenca	-2.902844	-78.950379	250	2289	Urbano	C	Azuay	Sierra	0.05
Villa Sur 16015	Chiclayo	-6.748125	-79.738097	1343	14874	Urbano	B	Lambayeque	Costa	0.09
Zona Comercial Alto 16016	Quito	-0.24827	-78.502574	2206	35280	Urbano	A	Pichincha	Sierra	0.14
Zona Comercial Este 16017	Cochabamba	-17.363972	-66.165232	4098	49630	Urbano	A	Cochabamba	Valles	0.13
Distrito Alto 16018	Cali	3.408349	-76.599568	4244	35907	Urbano	A	Valle del Cauca	Pacífico	0.13
Anexo Norte 16019	Cartagena	10.294687	-75.541504	2797	621	Comercial	A	Bolívar	Caribe	0.06
Zona Comercial Alto 16020	Guayaquil	-2.10756	-79.910413	270	2527	Urbano	C	Guayas	Costa	0.09
Distrito Industrial 16021	Bogotá	4.657143	-74.022749	491	4677	Urbano	C	Cundinamarca	Andina	0.06
Zona Comercial Alto 16022	Arequipa	-16.423707	-71.513566	3384	30412	Urbano	A	Arequipa	Sierra	0.05
Centro Oeste 16023	Lima	-12.059936	-77.011655	1217	12935	Urbano	B	Lima	Costa	0.13
Pueblo Este 16024	La Paz	-16.507263	-68.11955	7071	81554	Urbano	A	La Paz	Altiplano	0.08
Pueblo Oeste 16025	Arequipa	-16.378201	-71.541843	3326	34762	Urbano	A	Arequipa	Sierra	0.12
Centro Sur 16026	Barranquilla	11.049872	-74.819074	1466	12610	Urbano	B	Atlántico	Caribe	0.07
Zona Comercial Norte 16027	Santa Cruz	-17.839772	-63.21941	1246	19259	Urbano	B	Santa Cruz	Llanos	0.07
Barrio Alto 16028	Medellín	6.233734	-75.66093	2111	692	Comercial	A	Antioquia	Andina	0.09
Anexo Viejo 16029	Lima	-12.136697	-77.100881	456	8613	Urbano	C	Lima	Costa	0.14
Anexo Oeste 16030	Bogotá	4.771921	-74.122333	3947	43223	Urbano	A	Cundinamarca	Andina	0.08
Centro Chico 16031	Manta	-0.995136	-80.675368	2251	23672	Urbano	A	Manabí	Costa	0.09
Distrito Industrial 16032	Bogotá	4.720312	-74.058255	1238	10342	Urbano	B	Cundinamarca	Andina	0.09
Distrito Central 16033	Cartagena	10.355056	-75.446071	1506	21847	Urbano	B	Bolívar	Caribe	0.11
Pueblo Norte 16034	Medellín	6.361291	-75.561905	9	200	Rural	C	Antioquia	Andina	0.06
Villa Grande 16035	Cartagena	10.373066	-75.40598	1519	27297	Urbano	B	Bolívar	Caribe	0.09
Centro Alto 16036	Cali	3.434635	-76.543176	1465	597	Comercial	B	Valle del Cauca	Pacífico	0.05
Pueblo Central 16037	Cali	3.440123	-76.541704	4502	38811	Urbano	A	Valle del Cauca	Pacífico	0.14
Anexo Industrial 16038	Cusco	-13.519128	-71.909843	2249	30084	Urbano	A	Cusco	Sierra	0.07
Barrio Central 16039	Trujillo	-8.146789	-79.029387	532	10615	Urbano	C	La Libertad	Costa	0.09
Barrio Sur 16040	Huancayo	-12.037587	-75.190327	1188	12593	Urbano	B	Junín	Sierra	0.13
Centro Nuevo 16041	Cusco	-13.481894	-71.970988	2349	34477	Urbano	A	Cusco	Sierra	0.12
Centro Oeste 16042	Chiclayo	-6.779513	-79.859779	1311	17204	Urbano	B	Lambayeque	Costa	0.11
Zona Comercial Central 16043	Bogotá	4.660114	-74.061768	253	2380	Urbano	C	Cundinamarca	Andina	0.08
Barrio Chico 16044	Chiclayo	-6.82361	-79.777647	1906	585	Comercial	B	Lambayeque	Costa	0.1
Pueblo Chico 16045	Cartagena	10.392909	-75.516281	439	8631	Urbano	C	Bolívar	Caribe	0.13
Urbanización Industrial 16046	Cartagena	10.462723	-75.438501	804	14796	Urbano	B	Bolívar	Caribe	0.13
Villa Este 16047	Barranquilla	10.965369	-74.678466	3543	37315	Urbano	A	Atlántico	Caribe	0.07
Sector Industrial 16048	Trujillo	-8.161687	-79.072471	497	4248	Urbano	C	La Libertad	Costa	0.15
Villa Alto 16049	Barranquilla	10.967598	-74.786935	221	2121	Urbano	C	Atlántico	Caribe	0.13
Sector Norte 16050	Huancayo	-12.013186	-75.205708	4212	54599	Urbano	A	Junín	Sierra	0.07
Distrito Viejo 16051	Cuenca	-2.893485	-79.097676	986	17703	Urbano	B	Azuay	Sierra	0.14
Caserío Industrial 16052	La Paz	-16.384376	-68.144856	457	8035	Urbano	C	La Paz	Altiplano	0.11
Caserío Central 16053	Cochabamba	-17.398075	-66.161323	1907	16696	Urbano	B	Cochabamba	Valles	0.12
Pueblo Industrial 16054	Trujillo	-8.022794	-79.089249	1570	20509	Urbano	B	La Libertad	Costa	0.07
Centro Oeste 16055	Arequipa	-16.409404	-71.551569	30	688	Rural	C	Arequipa	Sierra	0.11
Barrio Bajo 16056	Cusco	-13.543151	-72.119167	2000	17259	Urbano	A	Cusco	Sierra	0.05
Zona Comercial Sur 16057	Huancayo	-12.143609	-75.276234	2349	38193	Urbano	A	Junín	Sierra	0.1
Villa Chico 16058	Cochabamba	-17.403671	-66.23189	255	4007	Urbano	C	Cochabamba	Valles	0.15
Anexo Bajo 16059	Cuenca	-2.913306	-78.974616	112	2112	Rural	C	Azuay	Sierra	0.1
Barrio Alto 16060	Barranquilla	11.06797	-74.816161	4518	54923	Urbano	A	Atlántico	Caribe	0.06
Caserío Central 16061	Medellín	6.285818	-75.510542	6749	79018	Urbano	A	Antioquia	Andina	0.05
Zona Comercial Bajo 16062	Quito	-0.109584	-78.51421	3021	36271	Urbano	A	Pichincha	Sierra	0.05
Pueblo Viejo 16063	Santa Cruz	-17.818709	-63.175443	394	5395	Urbano	C	Santa Cruz	Llanos	0.11
Zona Comercial Central 16064	Cusco	-13.422525	-71.880755	1653	16682	Urbano	B	Cusco	Sierra	0.15
Sector Central 16065	Chiclayo	-6.772043	-79.77895	2873	41195	Urbano	A	Lambayeque	Costa	0.11
Centro Alto 16066	Trujillo	-8.104064	-78.998403	1318	21320	Urbano	B	La Libertad	Costa	0.12
Pueblo Nuevo 16067	Cuenca	-2.926016	-79.119266	1042	11098	Urbano	B	Azuay	Sierra	0.14
Zona Comercial Grande 16068	Barranquilla	10.977846	-74.832908	2847	41394	Urbano	A	Atlántico	Caribe	0.08
Sector Grande 16069	Trujillo	-7.999398	-79.058458	706	7032	Urbano	C	La Libertad	Costa	0.13
Anexo Este 16070	Manta	-0.970734	-80.756183	2625	34786	Urbano	A	Manabí	Costa	0.07
Urbanización Bajo 16071	Santa Cruz	-17.802771	-63.196169	7170	101031	Urbano	A	Santa Cruz	Llanos	0.05
Zona Comercial Sur 16072	Guayaquil	-2.137192	-79.934717	4965	48856	Urbano	A	Guayas	Costa	0.14
Urbanización Alto 16073	Lima	-12.060555	-77.104691	734	12456	Urbano	C	Lima	Costa	0.13
Centro Norte 16074	Santa Cruz	-17.781339	-63.240792	2316	21670	Urbano	A	Santa Cruz	Llanos	0.07
Caserío Viejo 16075	Guayaquil	-2.256943	-79.985477	843	10137	Urbano	B	Guayas	Costa	0.14
Villa Sur 16076	Quito	-0.287593	-78.506431	2327	25615	Urbano	A	Pichincha	Sierra	0.12
Barrio Nuevo 16077	Cali	3.482034	-76.586923	50	956	Rural	C	Valle del Cauca	Pacífico	0.14
Centro Norte 16078	Lima	-12.09685	-77.090796	13755	131796	Urbano	A	Lima	Costa	0.13
Urbanización Alto 16079	Cuenca	-2.915441	-78.96378	575	11068	Urbano	C	Azuay	Sierra	0.14
Sector Sur 16080	Cartagena	10.415363	-75.469526	1098	11125	Urbano	B	Bolívar	Caribe	0.1
Villa Oeste 16081	Cuenca	-2.942524	-79.092653	4154	949	Comercial	A	Azuay	Sierra	0.09
Centro Industrial 16082	Arequipa	-16.389288	-71.477125	288	4655	Urbano	C	Arequipa	Sierra	0.1
Centro Este 16083	Cochabamba	-17.30628	-66.165509	3534	855	Comercial	A	Cochabamba	Valles	0.06
Anexo Este 16084	Medellín	6.343863	-75.528624	238	4071	Urbano	C	Antioquia	Andina	0.13
Distrito Viejo 16085	Quito	-0.099963	-78.486509	707	9192	Urbano	C	Pichincha	Sierra	0.1
Pueblo Alto 16086	Huancayo	-12.032621	-75.16065	2012	23350	Urbano	A	Junín	Sierra	0.14
Barrio Chico 16087	Lima	-12.045952	-76.991248	1900	972	Comercial	B	Lima	Costa	0.11
Pueblo Norte 16088	Quito	-0.13507	-78.463228	1268	21725	Urbano	B	Pichincha	Sierra	0.14
Urbanización Oeste 16089	Iquitos	-3.725236	-73.196863	4483	84870	Urbano	A	Loreto	Selva	0.12
Pueblo Central 16090	Barranquilla	10.906276	-74.783085	615	8738	Urbano	C	Atlántico	Caribe	0.12
Anexo Alto 16091	La Paz	-16.520077	-68.125213	3493	229	Comercial	A	La Paz	Altiplano	0.08
Caserío Alto 16092	Quito	-0.285602	-78.394518	192	2842	Rural	C	Pichincha	Sierra	0.05
Distrito Oeste 16093	Santa Cruz	-17.780484	-63.049919	3384	917	Comercial	A	Santa Cruz	Llanos	0.1
Urbanización Viejo 16094	Lima	-12.003202	-77.124099	122	1957	Rural	C	Lima	Costa	0.08
Pueblo Sur 16095	Lima	-11.992463	-76.937907	1140	17156	Urbano	B	Lima	Costa	0.1
Distrito Sur 16096	Manta	-0.962511	-80.651614	1151	10810	Urbano	B	Manabí	Costa	0.11
Barrio Viejo 16097	Chiclayo	-6.882416	-79.820691	3655	42807	Urbano	A	Lambayeque	Costa	0.05
Urbanización Nuevo 16098	Cali	3.389926	-76.532897	14	215	Rural	C	Valle del Cauca	Pacífico	0.11
Zona Comercial Central 16099	Quito	-0.167212	-78.504639	2593	22224	Urbano	A	Pichincha	Sierra	0.07
Urbanización Nuevo 16100	Guayaquil	-2.156256	-79.932806	2865	598	Comercial	A	Guayas	Costa	0.14
Villa Oeste 16101	Medellín	6.264686	-75.543402	1883	456	Comercial	B	Antioquia	Andina	0.12
Urbanización Industrial 16102	Cuenca	-2.777286	-78.991936	1716	19401	Urbano	B	Azuay	Sierra	0.07
Pueblo Sur 16103	Cartagena	10.431288	-75.540315	3583	30100	Urbano	A	Bolívar	Caribe	0.09
Caserío Nuevo 16104	Cusco	-13.530953	-71.961196	2698	491	Comercial	A	Cusco	Sierra	0.15
Centro Este 16105	Barranquilla	10.957686	-74.787888	473	8932	Urbano	C	Atlántico	Caribe	0.07
Anexo Bajo 16106	Guayaquil	-2.188271	-79.928443	284	3614	Urbano	C	Guayas	Costa	0.14
Zona Comercial Sur 16107	Huancayo	-11.99757	-75.234079	7135	72427	Urbano	A	Junín	Sierra	0.14
Pueblo Bajo 16108	Cali	3.391745	-76.566378	1091	11233	Urbano	B	Valle del Cauca	Pacífico	0.09
Pueblo Grande 16109	Iquitos	-3.732904	-73.203843	1117	386	Comercial	B	Loreto	Selva	0.11
Distrito Nuevo 16110	Chiclayo	-6.710008	-79.869886	739	12054	Urbano	C	Lambayeque	Costa	0.13
Zona Comercial Bajo 16111	Quito	-0.175008	-78.435792	3033	28326	Urbano	A	Pichincha	Sierra	0.14
Caserío Industrial 16112	Cuenca	-2.893639	-78.960613	36	1023	Rural	C	Azuay	Sierra	0.09
Anexo Viejo 16113	Barranquilla	10.872604	-74.778743	1113	16604	Urbano	B	Atlántico	Caribe	0.11
Villa Alto 16114	Trujillo	-8.03988	-79.045908	920	9906	Urbano	B	La Libertad	Costa	0.1
Urbanización Viejo 16115	Medellín	6.281134	-75.693295	2186	329	Comercial	A	Antioquia	Andina	0.15
Zona Comercial Sur 16116	Medellín	6.213334	-75.596931	31	701	Rural	C	Antioquia	Andina	0.11
Centro Bajo 16117	El Alto	-16.525418	-68.159479	2139	21136	Urbano	A	La Paz	Altiplano	0.06
Zona Comercial Nuevo 16118	Manta	-0.973525	-80.721486	1893	412	Comercial	B	Manabí	Costa	0.07
Zona Comercial Sur 16119	Barranquilla	10.935956	-74.708479	466	9212	Urbano	C	Atlántico	Caribe	0.15
Distrito Sur 16120	Bogotá	4.741345	-74.116946	102	1681	Rural	C	Cundinamarca	Andina	0.12
Zona Comercial Sur 16121	El Alto	-16.55292	-68.081625	2398	30257	Urbano	A	La Paz	Altiplano	0.13
Anexo Oeste 16122	Trujillo	-8.020306	-79.06687	624	9755	Urbano	C	La Libertad	Costa	0.07
Centro Nuevo 16123	Manta	-0.999651	-80.638085	2221	30706	Urbano	A	Manabí	Costa	0.07
Distrito Sur 16124	Bogotá	4.762395	-74.057346	4729	419	Comercial	A	Cundinamarca	Andina	0.12
Barrio Alto 16125	Cali	3.387812	-76.608419	2745	28773	Urbano	A	Valle del Cauca	Pacífico	0.12
Centro Central 16126	Arequipa	-16.42933	-71.543174	4393	254	Comercial	A	Arequipa	Sierra	0.07
Barrio Industrial 16127	Bogotá	4.625647	-74.082862	1384	13834	Urbano	B	Cundinamarca	Andina	0.15
Distrito Este 16128	Bogotá	4.621242	-74.153323	7615	85793	Urbano	A	Cundinamarca	Andina	0.09
Villa Grande 16129	Cusco	-13.479606	-72.039968	182	2108	Urbano	C	Cusco	Sierra	0.05
Pueblo Oeste 16130	Huancayo	-11.922071	-75.151465	985	13005	Urbano	B	Junín	Sierra	0.06
Villa Bajo 16131	Barranquilla	10.927169	-74.792068	32	557	Rural	C	Atlántico	Caribe	0.09
Zona Comercial Sur 16132	Quito	-0.229933	-78.405535	2797	34397	Urbano	A	Pichincha	Sierra	0.1
Barrio Industrial 16133	Quito	-0.227104	-78.495901	242	3825	Urbano	C	Pichincha	Sierra	0.08
Zona Comercial Central 16134	Barranquilla	10.982154	-74.720898	2504	223	Comercial	A	Atlántico	Caribe	0.12
Pueblo Nuevo 16135	Chiclayo	-6.758532	-79.871128	1005	8445	Urbano	B	Lambayeque	Costa	0.09
Distrito Industrial 16136	Medellín	6.209476	-75.66925	2659	23389	Urbano	A	Antioquia	Andina	0.05
Anexo Norte 16137	Cusco	-13.420241	-71.918337	1185	11783	Urbano	B	Cusco	Sierra	0.09
Zona Comercial Bajo 16138	Cochabamba	-17.383891	-66.143771	390	7089	Urbano	C	Cochabamba	Valles	0.09
Zona Comercial Viejo 16139	El Alto	-16.511503	-68.227832	4600	938	Comercial	A	La Paz	Altiplano	0.13
Barrio Industrial 16140	Cali	3.52108	-76.477922	3137	62715	Urbano	A	Valle del Cauca	Pacífico	0.1
Pueblo Sur 16141	Santa Cruz	-17.832747	-63.254008	7784	65382	Urbano	A	Santa Cruz	Llanos	0.08
Caserío Norte 16142	Bogotá	4.756501	-74.042106	3227	40686	Urbano	A	Cundinamarca	Andina	0.14
Distrito Viejo 16143	La Paz	-16.412057	-68.150056	4207	315	Comercial	A	La Paz	Altiplano	0.06
Villa Sur 16144	Bogotá	4.655473	-74.069551	424	5292	Urbano	C	Cundinamarca	Andina	0.09
Urbanización Chico 16145	Santa Cruz	-17.811801	-63.251982	462	4825	Urbano	C	Santa Cruz	Llanos	0.05
Zona Comercial Bajo 16146	Huancayo	-12.039088	-75.228202	875	549	Comercial	B	Junín	Sierra	0.06
Distrito Central 16147	Trujillo	-8.061043	-79.094226	2277	21409	Urbano	A	La Libertad	Costa	0.06
Caserío Nuevo 16148	Trujillo	-8.061692	-78.932264	3128	39334	Urbano	A	La Libertad	Costa	0.14
Distrito Grande 16149	La Paz	-16.539562	-68.08167	2055	25423	Urbano	A	La Paz	Altiplano	0.06
Pueblo Norte 16150	Bogotá	4.659523	-73.955322	5095	44927	Urbano	A	Cundinamarca	Andina	0.15
Distrito Bajo 16151	Cusco	-13.529962	-71.944835	3021	27194	Urbano	A	Cusco	Sierra	0.08
Pueblo Central 16152	Arequipa	-16.543586	-71.549641	2664	42530	Urbano	A	Arequipa	Sierra	0.09
Anexo Viejo 16153	Cali	3.464512	-76.471406	88	2288	Rural	C	Valle del Cauca	Pacífico	0.12
Distrito Alto 16154	Iquitos	-3.725698	-73.280989	3665	660	Comercial	A	Loreto	Selva	0.15
Zona Comercial Sur 16155	Quito	-0.208543	-78.490912	323	6377	Urbano	C	Pichincha	Sierra	0.08
Villa Industrial 16156	Iquitos	-3.723854	-73.337186	52	790	Rural	C	Loreto	Selva	0.13
Pueblo Este 16157	El Alto	-16.502275	-68.143878	81	1691	Rural	C	La Paz	Altiplano	0.12
Pueblo Industrial 16158	Manta	-0.94967	-80.631579	725	10094	Urbano	C	Manabí	Costa	0.12
Caserío Industrial 16159	Trujillo	-8.116352	-78.97927	33	754	Rural	C	La Libertad	Costa	0.12
Pueblo Oeste 16160	Manta	-1.007648	-80.668859	2597	49077	Urbano	A	Manabí	Costa	0.08
Zona Comercial Chico 16161	Santa Cruz	-17.782016	-63.14506	17	831	Rural	C	Santa Cruz	Llanos	0.09
Barrio Grande 16162	Chiclayo	-6.734134	-79.857792	398	7762	Urbano	C	Lambayeque	Costa	0.1
Zona Comercial Industrial 16163	Arequipa	-16.321116	-71.490393	637	5702	Urbano	C	Arequipa	Sierra	0.08
Sector Alto 16164	Santa Cruz	-17.874525	-63.108054	2191	36600	Urbano	A	Santa Cruz	Llanos	0.13
Villa Bajo 16165	Manta	-0.834912	-80.72524	1588	28552	Urbano	B	Manabí	Costa	0.1
Anexo Alto 16166	Arequipa	-16.410586	-71.45937	92	2086	Rural	C	Arequipa	Sierra	0.05
Villa Oeste 16167	Huancayo	-11.991984	-75.269136	113	2128	Rural	C	Junín	Sierra	0.13
Pueblo Alto 16168	Guayaquil	-2.29981	-80.000839	84	2629	Rural	C	Guayas	Costa	0.12
Centro Oeste 16169	Guayaquil	-2.108799	-79.957567	3858	34476	Urbano	A	Guayas	Costa	0.12
Anexo Sur 16170	Medellín	6.287831	-75.56862	2665	383	Comercial	A	Antioquia	Andina	0.1
Sector Viejo 16171	Cali	3.388064	-76.471322	1920	27949	Urbano	B	Valle del Cauca	Pacífico	0.07
Zona Comercial Industrial 16172	Chiclayo	-6.817992	-79.85177	67	1734	Rural	C	Lambayeque	Costa	0.1
Distrito Este 16173	Cusco	-13.535106	-71.892111	3268	29589	Urbano	A	Cusco	Sierra	0.09
Distrito Bajo 16174	Bogotá	4.623007	-74.068863	1188	16179	Urbano	B	Cundinamarca	Andina	0.12
Villa Viejo 16175	Lima	-12.04905	-77.089773	2152	891	Comercial	A	Lima	Costa	0.1
Villa Sur 16176	Iquitos	-3.751033	-73.191797	152	2224	Urbano	C	Loreto	Selva	0.1
Anexo Viejo 16177	Santa Cruz	-17.746572	-63.224315	3930	73	Comercial	A	Santa Cruz	Llanos	0.1
Centro Grande 16178	Barranquilla	10.911793	-74.789371	281	4507	Urbano	C	Atlántico	Caribe	0.09
Centro Viejo 16179	Guayaquil	-2.120713	-79.925442	7929	98937	Urbano	A	Guayas	Costa	0.15
Anexo Chico 16180	Guayaquil	-2.244657	-79.898421	4694	56695	Urbano	A	Guayas	Costa	0.11
Barrio Central 16181	Cusco	-13.50724	-71.911915	358	3536	Urbano	C	Cusco	Sierra	0.11
Pueblo Industrial 16182	Bogotá	4.642049	-74.024919	1330	18761	Urbano	B	Cundinamarca	Andina	0.07
Centro Este 16183	Cartagena	10.412121	-75.466334	868	13812	Urbano	B	Bolívar	Caribe	0.14
Distrito Nuevo 16184	Iquitos	-3.633201	-73.321657	5195	52017	Urbano	A	Loreto	Selva	0.15
Sector Nuevo 16185	Quito	-0.272372	-78.423237	541	6162	Urbano	C	Pichincha	Sierra	0.14
Distrito Grande 16186	Bogotá	4.733406	-74.087125	875	12012	Urbano	B	Cundinamarca	Andina	0.07
Villa Sur 16187	Chiclayo	-6.71298	-79.840319	426	4933	Urbano	C	Lambayeque	Costa	0.09
Centro Chico 16188	Guayaquil	-2.07451	-79.839293	2140	20465	Urbano	A	Guayas	Costa	0.09
